timestamp,ssid,rssi,macaddress
100000,Wi-Fi.HK via HKU,-55,30:C5:0F:68:9E:23
100000,Wi-Fi.HK via HKU,-62,30:C5:0F:2A:75:F3
100000,Wi-Fi.HK via HKU,-66,30:C5:0F:68:8E:E3
100000,Wi-Fi.HK via HKU,-70,30:C5:0F:68:9E:63
100000,Wi-Fi.HK via HKU,-75,30:C5:0F:68:9D:63
100000,Wi-Fi.HK via HKU,-78,30:C5:0F:2A:8F:B3
102000,Wi-Fi.HK via HKU,-53,30:C5:0F:68:9E:23
102000,Wi-Fi.HK via HKU,-60,30:C5:0F:2A:75:F3
102000,Wi-Fi.HK via HKU,-66,30:C5:0F:68:8E:E3
102000,Wi-Fi.HK via HKU,-66,30:C5:0F:68:9E:63
102000,Wi-Fi.HK via HKU,-70,30:C5:0F:68:9D:63
102000,Wi-Fi.HK via HKU,-73,30:C5:0F:68:94:63
102000,Wi-Fi.HK via HKU,-76,30:C5:0F:2A:8F:B3
104000,Wi-Fi.HK via HKU,-55,30:C5:0F:68:9E:23
104000,Wi-Fi.HK via HKU,-58,30:C5:0F:2A:75:F3
104000,Wi-Fi.HK via HKU,-69,30:C5:0F:68:9E:63
104000,Wi-Fi.HK via HKU,-70,30:C5:0F:2A:8F:B3
104000,Wi-Fi.HK via HKU,-73,30:C5:0F:68:9D:63
104000,Wi-Fi.HK via HKU,-73,30:C5:0F:68:94:63
104000,Wi-Fi.HK via HKU,-74,30:C5:0F:68:93:E3
104000,Wi-Fi.HK via HKU,-83,30:C5:0F:2A:74:33
104000,Wi-Fi.HK via HKU,-84,30:C5:0F:2A:73:F3
106000,Wi-Fi.HK via HKU,-56,30:C5:0F:2A:75:F3
106000,Wi-Fi.HK via HKU,-59,30:C5:0F:68:9E:23
106000,Wi-Fi.HK via HKU,-67,30:C5:0F:2A:8F:B3
106000,Wi-Fi.HK via HKU,-68,30:C5:0F:68:9E:63
106000,Wi-Fi.HK via HKU,-70,30:C5:0F:68:8E:E3
106000,Wi-Fi.HK via HKU,-72,30:C5:0F:68:8D:E3
106000,Wi-Fi.HK via HKU,-73,30:C5:0F:68:94:63
108000,Wi-Fi.HK via HKU,-58,30:C5:0F:2A:75:F3
108000,Wi-Fi.HK via HKU,-58,30:C5:0F:68:9E:23
108000,Wi-Fi.HK via HKU,-62,30:C5:0F:68:9E:63
108000,Wi-Fi.HK via HKU,-67,30:C5:0F:68:8E:E3
108000,Wi-Fi.HK via HKU,-70,30:C5:0F:68:8D:E3
108000,Wi-Fi.HK via HKU,-71,30:C5:0F:68:9E:A3
108000,Wi-Fi.HK via HKU,-73,30:C5:0F:68:9D:63
110000,Wi-Fi.HK via HKU,-57,30:C5:0F:68:9E:23
110000,Wi-Fi.HK via HKU,-58,30:C5:0F:2A:75:F3
110000,Wi-Fi.HK via HKU,-70,30:C5:0F:68:9D:63
110000,Wi-Fi.HK via HKU,-71,30:C5:0F:2A:8F:B3
110000,Wi-Fi.HK via HKU,-85,30:C5:0F:68:8B:E3
112000,Wi-Fi.HK via HKU,-54,30:C5:0F:68:9E:23
112000,Wi-Fi.HK via HKU,-59,30:C5:0F:2A:75:F3
112000,Wi-Fi.HK via HKU,-62,30:C5:0F:68:9E:63
112000,Wi-Fi.HK via HKU,-67,30:C5:0F:68:8E:E3
112000,Wi-Fi.HK via HKU,-69,30:C5:0F:68:9E:A3
112000,Wi-Fi.HK via HKU,-73,30:C5:0F:68:94:63
112000,Wi-Fi.HK via HKU,-74,30:C5:0F:68:93:E3
112000,Wi-Fi.HK via HKU,-80,30:C5:0F:2A:8F:B3
114000,Wi-Fi.HK via HKU,-57,30:C5:0F:68:9E:23
114000,Wi-Fi.HK via HKU,-60,30:C5:0F:2A:75:F3
114000,Wi-Fi.HK via HKU,-64,30:C5:0F:68:9E:63
114000,Wi-Fi.HK via HKU,-78,30:C5:0F:68:93:E3
114000,Wi-Fi.HK via HKU,-79,30:C5:0F:2A:8F:B3
114000,Wi-Fi.HK via HKU,-88,30:C5:0F:2A:75:B3
116000,Wi-Fi.HK via HKU,-55,30:C5:0F:68:9E:23
116000,Wi-Fi.HK via HKU,-56,30:C5:0F:2A:75:F3
116000,Wi-Fi.HK via HKU,-61,30:C5:0F:68:9E:63
116000,Wi-Fi.HK via HKU,-66,30:C5:0F:68:9D:63
116000,Wi-Fi.HK via HKU,-68,30:C5:0F:68:8D:E3
116000,Wi-Fi.HK via HKU,-68,30:C5:0F:68:9E:A3
116000,Wi-Fi.HK via HKU,-70,30:C5:0F:68:8E:23
116000,Wi-Fi.HK via HKU,-72,30:C5:0F:68:8E:E3
116000,Wi-Fi.HK via HKU,-73,30:C5:0F:2A:8F:B3
116000,Wi-Fi.HK via HKU,-77,30:C5:0F:68:94:63
116000,Wi-Fi.HK via HKU,-79,30:C5:0F:68:8F:23
116000,Wi-Fi.HK via HKU,-81,30:C5:0F:2A:74:33
118000,Wi-Fi.HK via HKU,-57,30:C5:0F:68:9E:23
118000,Wi-Fi.HK via HKU,-61,30:C5:0F:68:9E:63
118000,Wi-Fi.HK via HKU,-62,30:C5:0F:2A:75:F3
118000,Wi-Fi.HK via HKU,-67,30:C5:0F:68:9E:A3
118000,Wi-Fi.HK via HKU,-68,30:C5:0F:68:8E:E3
118000,Wi-Fi.HK via HKU,-72,30:C5:0F:68:82:E3
118000,Wi-Fi.HK via HKU,-73,30:C5:0F:68:8E:23
118000,Wi-Fi.HK via HKU,-77,30:C5:0F:2A:8F:B3
118000,Wi-Fi.HK via HKU,-77,30:C5:0F:68:8F:23
120000,Wi-Fi.HK via HKU,-54,30:C5:0F:68:9E:23
120000,Wi-Fi.HK via HKU,-57,30:C5:0F:2A:75:F3
120000,Wi-Fi.HK via HKU,-62,30:C5:0F:68:9E:63
120000,Wi-Fi.HK via HKU,-72,30:C5:0F:2A:8F:B3
120000,Wi-Fi.HK via HKU,-74,30:C5:0F:68:9D:63
120000,Wi-Fi.HK via HKU,-74,30:C5:0F:68:93:E3
120000,Wi-Fi.HK via HKU,-86,30:C5:0F:2A:75:B3
122000,Wi-Fi.HK via HKU,-55,30:C5:0F:68:9E:23
122000,Wi-Fi.HK via HKU,-62,30:C5:0F:2A:75:F3
122000,Wi-Fi.HK via HKU,-64,30:C5:0F:68:9E:63
122000,Wi-Fi.HK via HKU,-67,30:C5:0F:68:9E:A3
122000,Wi-Fi.HK via HKU,-71,30:C5:0F:68:8E:E3
122000,Wi-Fi.HK via HKU,-74,30:C5:0F:68:9D:63
122000,Wi-Fi.HK via HKU,-74,30:C5:0F:68:94:63
122000,Wi-Fi.HK via HKU,-75,30:C5:0F:2A:8F:B3
122000,Wi-Fi.HK via HKU,-87,30:C5:0F:2A:75:B3
124000,Wi-Fi.HK via HKU,-58,30:C5:0F:68:9E:23
124000,Wi-Fi.HK via HKU,-60,30:C5:0F:2A:75:F3
124000,Wi-Fi.HK via HKU,-64,30:C5:0F:68:9E:63
124000,Wi-Fi.HK via HKU,-67,30:C5:0F:68:8D:E3
124000,Wi-Fi.HK via HKU,-70,30:C5:0F:68:9D:63
124000,Wi-Fi.HK via HKU,-70,30:C5:0F:68:8E:E3
124000,Wi-Fi.HK via HKU,-70,30:C5:0F:68:9E:A3
124000,Wi-Fi.HK via HKU,-74,30:C5:0F:2A:8F:B3
124000,Wi-Fi.HK via HKU,-75,30:C5:0F:68:94:63
124000,Wi-Fi.HK via HKU,-84,30:C5:0F:68:9A:63
126000,Wi-Fi.HK via HKU,-57,30:C5:0F:68:9E:23
126000,Wi-Fi.HK via HKU,-60,30:C5:0F:2A:75:F3
126000,Wi-Fi.HK via HKU,-65,30:C5:0F:68:9E:63
126000,Wi-Fi.HK via HKU,-69,30:C5:0F:68:9E:A3
126000,Wi-Fi.HK via HKU,-72,30:C5:0F:68:8D:E3
126000,Wi-Fi.HK via HKU,-72,30:C5:0F:68:94:63
126000,Wi-Fi.HK via HKU,-75,30:C5:0F:68:9D:63
126000,Wi-Fi.HK via HKU,-83,30:C5:0F:2A:74:33
126000,Wi-Fi.HK via HKU,-83,30:C5:0F:2A:73:F3
128000,Wi-Fi.HK via HKU,-58,30:C5:0F:68:9E:23
128000,Wi-Fi.HK via HKU,-60,30:C5:0F:2A:75:F3
128000,Wi-Fi.HK via HKU,-63,30:C5:0F:68:9E:A3
128000,Wi-Fi.HK via HKU,-64,30:C5:0F:68:9E:63
128000,Wi-Fi.HK via HKU,-68,30:C5:0F:68:8E:23
128000,Wi-Fi.HK via HKU,-75,30:C5:0F:68:9D:63
130000,Wi-Fi.HK via HKU,-57,30:C5:0F:68:9E:23
130000,Wi-Fi.HK via HKU,-58,30:C5:0F:2A:75:F3
130000,Wi-Fi.HK via HKU,-65,30:C5:0F:68:9E:63
130000,Wi-Fi.HK via HKU,-65,30:C5:0F:68:9E:A3
130000,Wi-Fi.HK via HKU,-69,30:C5:0F:68:8D:E3
130000,Wi-Fi.HK via HKU,-72,30:C5:0F:2A:8F:B3
130000,Wi-Fi.HK via HKU,-74,30:C5:0F:68:8E:23
130000,Wi-Fi.HK via HKU,-78,30:C5:0F:68:9D:63
132000,Wi-Fi.HK via HKU,-57,30:C5:0F:68:9E:23
132000,Wi-Fi.HK via HKU,-64,30:C5:0F:2A:75:F3
132000,Wi-Fi.HK via HKU,-64,30:C5:0F:68:9E:63
132000,Wi-Fi.HK via HKU,-71,30:C5:0F:2A:8F:B3
132000,Wi-Fi.HK via HKU,-78,30:C5:0F:68:93:E3
132000,Wi-Fi.HK via HKU,-78,30:C5:0F:68:9D:63
132000,Wi-Fi.HK via HKU,-85,30:C5:0F:2A:74:33
134000,Wi-Fi.HK via HKU,-60,30:C5:0F:68:9E:23
134000,Wi-Fi.HK via HKU,-62,30:C5:0F:2A:75:F3
134000,Wi-Fi.HK via HKU,-65,30:C5:0F:68:9E:63
134000,Wi-Fi.HK via HKU,-74,30:C5:0F:2A:8F:B3
136000,Wi-Fi.HK via HKU,-59,30:C5:0F:68:9E:23
136000,Wi-Fi.HK via HKU,-59,30:C5:0F:68:9E:63
136000,Wi-Fi.HK via HKU,-63,30:C5:0F:2A:75:F3
136000,Wi-Fi.HK via HKU,-75,30:C5:0F:68:82:E3
136000,Wi-Fi.HK via HKU,-83,30:C5:0F:68:8B:E3
136000,Wi-Fi.HK via HKU,-89,30:C5:0F:2A:73:F3
138000,Wi-Fi.HK via HKU,-55,30:C5:0F:68:9E:23
138000,Wi-Fi.HK via HKU,-59,30:C5:0F:2A:75:F3
138000,Wi-Fi.HK via HKU,-63,30:C5:0F:68:9E:63
138000,Wi-Fi.HK via HKU,-70,30:C5:0F:68:9E:A3
138000,Wi-Fi.HK via HKU,-72,30:C5:0F:68:9D:63
138000,Wi-Fi.HK via HKU,-73,30:C5:0F:68:94:63
138000,Wi-Fi.HK via HKU,-79,30:C5:0F:68:82:E3
140000,Wi-Fi.HK via HKU,-57,30:C5:0F:68:9E:23
140000,Wi-Fi.HK via HKU,-59,30:C5:0F:2A:75:F3
140000,Wi-Fi.HK via HKU,-60,30:C5:0F:68:9E:63
140000,Wi-Fi.HK via HKU,-70,30:C5:0F:68:8D:E3
140000,Wi-Fi.HK via HKU,-85,30:C5:0F:68:8A:E3
142000,Wi-Fi.HK via HKU,-61,30:C5:0F:68:9E:23
142000,Wi-Fi.HK via HKU,-61,30:C5:0F:68:9E:63
142000,Wi-Fi.HK via HKU,-63,30:C5:0F:2A:75:F3
142000,Wi-Fi.HK via HKU,-68,30:C5:0F:68:9E:A3
142000,Wi-Fi.HK via HKU,-69,30:C5:0F:68:8E:23
142000,Wi-Fi.HK via HKU,-70,30:C5:0F:68:8E:E3
142000,Wi-Fi.HK via HKU,-76,30:C5:0F:68:9D:63
142000,Wi-Fi.HK via HKU,-83,30:C5:0F:2A:73:F3
142000,Wi-Fi.HK via HKU,-90,30:C5:0F:68:95:23
144000,Wi-Fi.HK via HKU,-57,30:C5:0F:68:9E:23
144000,Wi-Fi.HK via HKU,-65,30:C5:0F:2A:75:F3
144000,Wi-Fi.HK via HKU,-72,30:C5:0F:68:9D:63
144000,Wi-Fi.HK via HKU,-75,30:C5:0F:68:8E:23
144000,Wi-Fi.HK via HKU,-78,30:C5:0F:2A:8F:B3
144000,Wi-Fi.HK via HKU,-87,30:C5:0F:2A:74:33
146000,Wi-Fi.HK via HKU,-57,30:C5:0F:68:9E:23
146000,Wi-Fi.HK via HKU,-58,30:C5:0F:2A:75:F3
146000,Wi-Fi.HK via HKU,-61,30:C5:0F:68:9E:63
146000,Wi-Fi.HK via HKU,-67,30:C5:0F:68:9D:63
146000,Wi-Fi.HK via HKU,-68,30:C5:0F:68:94:63
146000,Wi-Fi.HK via HKU,-72,30:C5:0F:68:9E:A3
146000,Wi-Fi.HK via HKU,-76,30:C5:0F:2A:8F:B3
146000,Wi-Fi.HK via HKU,-81,30:C5:0F:68:8A:E3
148000,Wi-Fi.HK via HKU,-55,30:C5:0F:68:9E:23
148000,Wi-Fi.HK via HKU,-63,30:C5:0F:68:9E:63
148000,Wi-Fi.HK via HKU,-65,30:C5:0F:2A:75:F3
148000,Wi-Fi.HK via HKU,-71,30:C5:0F:68:9D:63
148000,Wi-Fi.HK via HKU,-75,30:C5:0F:68:9E:A3
148000,Wi-Fi.HK via HKU,-80,30:C5:0F:2A:8F:B3
148000,Wi-Fi.HK via HKU,-83,30:C5:0F:68:8B:E3
150000,Wi-Fi.HK via HKU,-55,30:C5:0F:2A:75:F3
150000,Wi-Fi.HK via HKU,-59,30:C5:0F:68:9E:23
150000,Wi-Fi.HK via HKU,-63,30:C5:0F:68:9E:63
150000,Wi-Fi.HK via HKU,-67,30:C5:0F:68:8D:E3
150000,Wi-Fi.HK via HKU,-70,30:C5:0F:68:9E:A3
150000,Wi-Fi.HK via HKU,-71,30:C5:0F:68:9D:63
150000,Wi-Fi.HK via HKU,-73,30:C5:0F:68:94:63
150000,Wi-Fi.HK via HKU,-74,30:C5:0F:2A:8F:B3
152000,Wi-Fi.HK via HKU,-57,30:C5:0F:68:9E:23
152000,Wi-Fi.HK via HKU,-58,30:C5:0F:2A:75:F3
152000,Wi-Fi.HK via HKU,-69,30:C5:0F:68:9E:A3
152000,Wi-Fi.HK via HKU,-74,30:C5:0F:2A:8F:B3
152000,Wi-Fi.HK via HKU,-74,30:C5:0F:68:8D:E3
152000,Wi-Fi.HK via HKU,-74,30:C5:0F:68:8E:E3
152000,Wi-Fi.HK via HKU,-74,30:C5:0F:68:94:63
152000,Wi-Fi.HK via HKU,-76,30:C5:0F:68:9D:63
152000,Wi-Fi.HK via HKU,-84,30:C5:0F:2A:73:F3
154000,Wi-Fi.HK via HKU,-53,30:C5:0F:68:9E:23
154000,Wi-Fi.HK via HKU,-55,30:C5:0F:2A:75:F3
154000,Wi-Fi.HK via HKU,-63,30:C5:0F:68:9E:63
154000,Wi-Fi.HK via HKU,-67,30:C5:0F:68:94:63
154000,Wi-Fi.HK via HKU,-74,30:C5:0F:68:9D:63
154000,Wi-Fi.HK via HKU,-74,30:C5:0F:68:8D:E3
154000,Wi-Fi.HK via HKU,-76,30:C5:0F:2A:8F:B3
154000,Wi-Fi.HK via HKU,-82,30:C5:0F:2A:73:F3
156000,Wi-Fi.HK via HKU,-51,30:C5:0F:68:9E:23
156000,Wi-Fi.HK via HKU,-58,30:C5:0F:2A:75:F3
156000,Wi-Fi.HK via HKU,-60,30:C5:0F:68:9E:63
156000,Wi-Fi.HK via HKU,-68,30:C5:0F:2A:8F:B3
156000,Wi-Fi.HK via HKU,-70,30:C5:0F:68:9D:63
156000,Wi-Fi.HK via HKU,-70,30:C5:0F:68:94:63
156000,Wi-Fi.HK via HKU,-70,30:C5:0F:68:9E:A3
156000,Wi-Fi.HK via HKU,-77,30:C5:0F:68:93:E3
158000,Wi-Fi.HK via HKU,-52,30:C5:0F:68:9E:23
158000,Wi-Fi.HK via HKU,-60,30:C5:0F:68:9E:63
158000,Wi-Fi.HK via HKU,-62,30:C5:0F:2A:75:F3
158000,Wi-Fi.HK via HKU,-70,30:C5:0F:2A:8F:B3
158000,Wi-Fi.HK via HKU,-78,30:C5:0F:68:8E:E3
158000,Wi-Fi.HK via HKU,-83,30:C5:0F:68:9A:63
158000,Wi-Fi.HK via HKU,-84,30:C5:0F:2A:73:F3
158000,Wi-Fi.HK via HKU,-90,30:C5:0F:2A:75:B3
160000,Wi-Fi.HK via HKU,-53,30:C5:0F:68:9E:23
160000,Wi-Fi.HK via HKU,-59,30:C5:0F:68:9E:63
160000,Wi-Fi.HK via HKU,-62,30:C5:0F:2A:75:F3
160000,Wi-Fi.HK via HKU,-65,30:C5:0F:68:8E:E3
160000,Wi-Fi.HK via HKU,-72,30:C5:0F:68:9D:63
160000,Wi-Fi.HK via HKU,-75,30:C5:0F:68:94:63
162000,Wi-Fi.HK via HKU,-52,30:C5:0F:68:9E:23
162000,Wi-Fi.HK via HKU,-57,30:C5:0F:2A:75:F3
162000,Wi-Fi.HK via HKU,-64,30:C5:0F:68:9E:63
162000,Wi-Fi.HK via HKU,-70,30:C5:0F:68:8E:E3
162000,Wi-Fi.HK via HKU,-71,30:C5:0F:2A:8F:B3
162000,Wi-Fi.HK via HKU,-71,30:C5:0F:68:9E:A3
162000,Wi-Fi.HK via HKU,-74,30:C5:0F:68:94:63
162000,Wi-Fi.HK via HKU,-79,30:C5:0F:68:8B:E3
162000,Wi-Fi.HK via HKU,-88,30:C5:0F:68:8A:E3
164000,Wi-Fi.HK via HKU,-52,30:C5:0F:68:9E:23
164000,Wi-Fi.HK via HKU,-54,30:C5:0F:2A:75:F3
164000,Wi-Fi.HK via HKU,-58,30:C5:0F:68:9E:63
164000,Wi-Fi.HK via HKU,-72,30:C5:0F:2A:8F:B3
164000,Wi-Fi.HK via HKU,-73,30:C5:0F:68:9D:63
164000,Wi-Fi.HK via HKU,-73,30:C5:0F:68:94:63
164000,Wi-Fi.HK via HKU,-77,30:C5:0F:68:82:E3
166000,Wi-Fi.HK via HKU,-55,30:C5:0F:68:9E:23
166000,Wi-Fi.HK via HKU,-56,30:C5:0F:2A:75:F3
166000,Wi-Fi.HK via HKU,-56,30:C5:0F:68:9E:63
166000,Wi-Fi.HK via HKU,-69,30:C5:0F:68:9E:A3
166000,Wi-Fi.HK via HKU,-72,30:C5:0F:68:8E:E3
166000,Wi-Fi.HK via HKU,-73,30:C5:0F:68:94:63
166000,Wi-Fi.HK via HKU,-75,30:C5:0F:68:93:E3
166000,Wi-Fi.HK via HKU,-79,30:C5:0F:68:9A:63
168000,Wi-Fi.HK via HKU,-53,30:C5:0F:68:9E:23
168000,Wi-Fi.HK via HKU,-59,30:C5:0F:2A:75:F3
168000,Wi-Fi.HK via HKU,-66,30:C5:0F:68:8E:E3
168000,Wi-Fi.HK via HKU,-71,30:C5:0F:2A:8F:B3
168000,Wi-Fi.HK via HKU,-78,30:C5:0F:68:8E:23
168000,Wi-Fi.HK via HKU,-84,30:C5:0F:68:8B:E3
168000,Wi-Fi.HK via HKU,-87,30:C5:0F:2A:75:B3
170000,Wi-Fi.HK via HKU,-55,30:C5:0F:68:9E:23
170000,Wi-Fi.HK via HKU,-60,30:C5:0F:2A:75:F3
170000,Wi-Fi.HK via HKU,-63,30:C5:0F:68:9E:63
170000,Wi-Fi.HK via HKU,-69,30:C5:0F:68:8E:E3
170000,Wi-Fi.HK via HKU,-70,30:C5:0F:2A:8F:B3
170000,Wi-Fi.HK via HKU,-72,30:C5:0F:68:8D:E3
170000,Wi-Fi.HK via HKU,-72,30:C5:0F:68:94:63
170000,Wi-Fi.HK via HKU,-74,30:C5:0F:68:9E:A3
170000,Wi-Fi.HK via HKU,-76,30:C5:0F:68:9D:63
172000,Wi-Fi.HK via HKU,-51,30:C5:0F:68:9E:23
172000,Wi-Fi.HK via HKU,-55,30:C5:0F:2A:75:F3
172000,Wi-Fi.HK via HKU,-60,30:C5:0F:68:9E:63
172000,Wi-Fi.HK via HKU,-66,30:C5:0F:68:8E:E3
172000,Wi-Fi.HK via HKU,-71,30:C5:0F:68:9D:63
172000,Wi-Fi.HK via HKU,-72,30:C5:0F:68:94:63
172000,Wi-Fi.HK via HKU,-79,30:C5:0F:68:9A:63
174000,Wi-Fi.HK via HKU,-55,30:C5:0F:68:9E:23
174000,Wi-Fi.HK via HKU,-61,30:C5:0F:2A:75:F3
174000,Wi-Fi.HK via HKU,-63,30:C5:0F:68:9E:63
174000,Wi-Fi.HK via HKU,-79,30:C5:0F:68:8E:23
174000,Wi-Fi.HK via HKU,-83,30:C5:0F:68:9A:63
176000,Wi-Fi.HK via HKU,-54,30:C5:0F:68:9E:23
176000,Wi-Fi.HK via HKU,-55,30:C5:0F:2A:75:F3
176000,Wi-Fi.HK via HKU,-60,30:C5:0F:68:9E:63
176000,Wi-Fi.HK via HKU,-68,30:C5:0F:68:9D:63
176000,Wi-Fi.HK via HKU,-70,30:C5:0F:68:8E:E3
176000,Wi-Fi.HK via HKU,-70,30:C5:0F:68:9E:A3
176000,Wi-Fi.HK via HKU,-71,30:C5:0F:68:94:63
176000,Wi-Fi.HK via HKU,-73,30:C5:0F:2A:8F:B3
176000,Wi-Fi.HK via HKU,-78,30:C5:0F:68:8E:23
178000,Wi-Fi.HK via HKU,-51,30:C5:0F:68:9E:23
178000,Wi-Fi.HK via HKU,-57,30:C5:0F:2A:75:F3
178000,Wi-Fi.HK via HKU,-63,30:C5:0F:68:9E:63
178000,Wi-Fi.HK via HKU,-68,30:C5:0F:68:8E:E3
178000,Wi-Fi.HK via HKU,-70,30:C5:0F:68:8D:E3
178000,Wi-Fi.HK via HKU,-70,30:C5:0F:68:9E:A3
178000,Wi-Fi.HK via HKU,-72,30:C5:0F:68:94:63
178000,Wi-Fi.HK via HKU,-74,30:C5:0F:2A:8F:B3
178000,Wi-Fi.HK via HKU,-83,30:C5:0F:68:9D:63
178000,Wi-Fi.HK via HKU,-90,30:C5:0F:68:8A:E3
178000,Wi-Fi.HK via HKU,-90,30:C5:0F:2A:74:33
180000,Wi-Fi.HK via HKU,-52,30:C5:0F:68:9E:23
180000,Wi-Fi.HK via HKU,-54,30:C5:0F:2A:75:F3
180000,Wi-Fi.HK via HKU,-60,30:C5:0F:68:9E:63
180000,Wi-Fi.HK via HKU,-68,30:C5:0F:68:9E:A3
180000,Wi-Fi.HK via HKU,-70,30:C5:0F:68:9D:63
180000,Wi-Fi.HK via HKU,-79,30:C5:0F:2A:73:F3
180000,Wi-Fi.HK via HKU,-80,30:C5:0F:2A:8F:B3
182000,Wi-Fi.HK via HKU,-53,30:C5:0F:2A:75:F3
182000,Wi-Fi.HK via HKU,-53,30:C5:0F:68:9E:23
182000,Wi-Fi.HK via HKU,-62,30:C5:0F:68:9E:63
182000,Wi-Fi.HK via HKU,-65,30:C5:0F:68:8E:E3
182000,Wi-Fi.HK via HKU,-70,30:C5:0F:68:9D:63
182000,Wi-Fi.HK via HKU,-71,30:C5:0F:2A:8F:B3
182000,Wi-Fi.HK via HKU,-71,30:C5:0F:68:94:63
182000,Wi-Fi.HK via HKU,-73,30:C5:0F:68:8D:E3
182000,Wi-Fi.HK via HKU,-89,30:C5:0F:68:81:63
184000,Wi-Fi.HK via HKU,-51,30:C5:0F:68:9E:23
184000,Wi-Fi.HK via HKU,-59,30:C5:0F:2A:75:F3
184000,Wi-Fi.HK via HKU,-63,30:C5:0F:68:9E:63
184000,Wi-Fi.HK via HKU,-67,30:C5:0F:68:8E:E3
184000,Wi-Fi.HK via HKU,-68,30:C5:0F:68:94:63
184000,Wi-Fi.HK via HKU,-77,30:C5:0F:2A:8F:B3
184000,Wi-Fi.HK via HKU,-88,30:C5:0F:68:8B:E3
186000,Wi-Fi.HK via HKU,-55,30:C5:0F:68:9E:23
186000,Wi-Fi.HK via HKU,-59,30:C5:0F:2A:75:F3
186000,Wi-Fi.HK via HKU,-64,30:C5:0F:68:9E:63
186000,Wi-Fi.HK via HKU,-68,30:C5:0F:68:8E:E3
186000,Wi-Fi.HK via HKU,-69,30:C5:0F:68:94:63
186000,Wi-Fi.HK via HKU,-73,30:C5:0F:2A:8F:B3
186000,Wi-Fi.HK via HKU,-75,30:C5:0F:68:9D:63
186000,Wi-Fi.HK via HKU,-76,30:C5:0F:68:82:E3
186000,Wi-Fi.HK via HKU,-81,30:C5:0F:2A:73:F3
188000,Wi-Fi.HK via HKU,-56,30:C5:0F:68:9E:23
188000,Wi-Fi.HK via HKU,-57,30:C5:0F:2A:75:F3
188000,Wi-Fi.HK via HKU,-65,30:C5:0F:68:9E:63
188000,Wi-Fi.HK via HKU,-68,30:C5:0F:68:8E:23
188000,Wi-Fi.HK via HKU,-69,30:C5:0F:68:9D:63
188000,Wi-Fi.HK via HKU,-70,30:C5:0F:68:94:63
188000,Wi-Fi.HK via HKU,-71,30:C5:0F:2A:8F:B3
188000,Wi-Fi.HK via HKU,-79,30:C5:0F:68:93:E3
188000,Wi-Fi.HK via HKU,-79,30:C5:0F:68:9E:A3
188000,Wi-Fi.HK via HKU,-82,30:C5:0F:68:82:E3
190000,Wi-Fi.HK via HKU,-53,30:C5:0F:68:9E:23
190000,Wi-Fi.HK via HKU,-60,30:C5:0F:2A:75:F3
190000,Wi-Fi.HK via HKU,-63,30:C5:0F:68:9E:63
190000,Wi-Fi.HK via HKU,-66,30:C5:0F:68:8E:E3
190000,Wi-Fi.HK via HKU,-69,30:C5:0F:68:94:63
190000,Wi-Fi.HK via HKU,-70,30:C5:0F:2A:8F:B3
190000,Wi-Fi.HK via HKU,-72,30:C5:0F:68:93:E3
190000,Wi-Fi.HK via HKU,-75,30:C5:0F:68:9E:A3
190000,Wi-Fi.HK via HKU,-79,30:C5:0F:68:9D:63
192000,Wi-Fi.HK via HKU,-54,30:C5:0F:2A:75:F3
192000,Wi-Fi.HK via HKU,-54,30:C5:0F:68:9E:23
192000,Wi-Fi.HK via HKU,-64,30:C5:0F:68:9E:63
192000,Wi-Fi.HK via HKU,-67,30:C5:0F:68:8E:E3
192000,Wi-Fi.HK via HKU,-74,30:C5:0F:68:9D:63
192000,Wi-Fi.HK via HKU,-78,30:C5:0F:68:9E:A3
192000,Wi-Fi.HK via HKU,-78,30:C5:0F:68:82:E3
192000,Wi-Fi.HK via HKU,-80,30:C5:0F:68:8E:23
192000,Wi-Fi.HK via HKU,-83,30:C5:0F:68:8F:23
194000,Wi-Fi.HK via HKU,-53,30:C5:0F:68:9E:23
194000,Wi-Fi.HK via HKU,-57,30:C5:0F:2A:75:F3
194000,Wi-Fi.HK via HKU,-65,30:C5:0F:68:9E:63
194000,Wi-Fi.HK via HKU,-71,30:C5:0F:68:8D:E3
194000,Wi-Fi.HK via HKU,-73,30:C5:0F:68:9D:63
196000,Wi-Fi.HK via HKU,-52,30:C5:0F:68:9E:23
196000,Wi-Fi.HK via HKU,-56,30:C5:0F:2A:75:F3
196000,Wi-Fi.HK via HKU,-58,30:C5:0F:68:9E:63
196000,Wi-Fi.HK via HKU,-69,30:C5:0F:68:9E:A3
196000,Wi-Fi.HK via HKU,-72,30:C5:0F:68:9D:63
196000,Wi-Fi.HK via HKU,-74,30:C5:0F:68:8E:E3
196000,Wi-Fi.HK via HKU,-74,30:C5:0F:68:94:63
198000,Wi-Fi.HK via HKU,-53,30:C5:0F:68:9E:23
198000,Wi-Fi.HK via HKU,-56,30:C5:0F:2A:75:F3
198000,Wi-Fi.HK via HKU,-63,30:C5:0F:68:9E:63
198000,Wi-Fi.HK via HKU,-76,30:C5:0F:68:9D:63
198000,Wi-Fi.HK via HKU,-76,30:C5:0F:68:94:63
198000,Wi-Fi.HK via HKU,-79,30:C5:0F:68:9E:A3
200000,Wi-Fi.HK via HKU,-52,30:C5:0F:68:9E:23
200000,Wi-Fi.HK via HKU,-58,30:C5:0F:2A:75:F3
